hostname,keypath,type,valuename,username,path,text
NB788FJD,Classes\CLSID\{E5CA59F5-57C4-4DD8-9BD6-1DEEEDD27AF4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E5CA59F5-57C4-4DD8-9BD6-1DEEEDD27AF4}\InProcServer32\,%SystemRoot%\System32\Inked.dll
NB788FJD,Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\,REG_DWORD,symlcnet.dll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\symlcnet.dll,1
NB788FJD,CurrentControlSet\Services\LSI_FC\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LSI_FC\ImagePath,\SystemRoot\system32\drivers\lsi_fc.sys
NB788FJD,Classes\CLSID\{FD853CDD-7F86-11d0-8252-00C04FD85AB4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD853CDD-7F86-11d0-8252-00C04FD85AB4}\InProcServer32\,%SystemRoot%\system32\inetcomm.dll
NB788FJD,Classes\CLSID\{599141D4-B243-11DB-8460-00123F76E1F7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{599141D4-B243-11DB-8460-00123F76E1F7}\InProcServer32\,C:\Windows\System32\mscoree.dll
NB788FJD,Classes\CLSID\{B8A27942-ADE7-4085-AA6E-4FADC7ADA1EF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B8A27942-ADE7-4085-AA6E-4FADC7ADA1EF}\InProcServer32\,C:\Windows\system32\PNPXAssoc.dll
NB788FJD,Classes\CLSID\{A7A63E5C-3877-4840-8727-C1EA9D7A4D50}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A7A63E5C-3877-4840-8727-C1EA9D7A4D50}\InProcServer32\,%SystemRoot%\System32\fveui.dll
NB788FJD,Classes\CLSID\{889900c3-59f3-4c2f-ae21-a409ea01e605}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{889900c3-59f3-4c2f-ae21-a409ea01e605}\InProcServer32\,C:\Windows\system32\thumbcache.dll
NB788FJD,Classes\CLSID\{38F03426-E83B-4E68-B65B-DCAE73304838}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{38F03426-E83B-4E68-B65B-DCAE73304838}\InProcServer32\,C:\Windows\System32\msvidctl.dll
NB788FJD,Classes\CLSID\{93AC9CB8-27D5-4482-BFDF-68F21C7454A3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{93AC9CB8-27D5-4482-BFDF-68F21C7454A3}\InProcServer32\,%SystemRoot%\system32\mscandui.dll
NB788FJD,Classes\CLSID\{84DE202D-5D95-4764-9014-A46F994CE856}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{84DE202D-5D95-4764-9014-A46F994CE856}\InProcServer32\,%SystemRoot%\System32\AdmTmpl.dll
NB788FJD,Classes\CLSID\{67CA7650-96E6-4FDD-BB43-A8E774F73A57}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{67CA7650-96E6-4FDD-BB43-A8E774F73A57}\InProcServer32\,%SystemRoot%\System32\shdocvw.dll
NB788FJD,Classes\CLSID\{3ABEAFC4-F48F-4517-A9B0-8AD6A94A99A1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3ABEAFC4-F48F-4517-A9B0-8AD6A94A99A1}\InProcServer32\,%SystemRoot%\System32\provsvc.dll
NB788FJD,Classes\CLSID\{7007ACC6-3202-11D1-AAD2-00805FC1270E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7007ACC6-3202-11D1-AAD2-00805FC1270E}\InProcServer32\,%SystemRoot%\System32\netshell.dll
NB788FJD,Classes\CLSID\{ff363bfe-4941-4179-a81c-f3f1ca72d820}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ff363bfe-4941-4179-a81c-f3f1ca72d820}\InProcServer32\,%SystemRoot%\System32\hgcpl.dll
NB788FJD,Classes\CLSID\{AEF1693C-839C-4066-82D6-6CC0324C9D20}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AEF1693C-839C-4066-82D6-6CC0324C9D20}\InProcServer32\,C:\Windows\System32\msmpeg2enc.dll
NB788FJD,Classes\CLSID\{8821c0e8-73ba-4448-8b46-23824e0d7831}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8821c0e8-73ba-4448-8b46-23824e0d7831}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{ed50fc29-b964-48a9-afb3-15ebb9b97f36}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ed50fc29-b964-48a9-afb3-15ebb9b97f36}\InProcServer32\,%SystemRoot%\System32\shdocvw.dll
NB788FJD,CurrentControlSet\Services\wcncsvc\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\wcncsvc\Parameters\ServiceDll,%SystemRoot%\System32\wcncsvc.dll
NB788FJD,Classes\CLSID\{F3D3F924-11FC-11D3-BB97-00C04F8EE6C0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F3D3F924-11FC-11D3-BB97-00C04F8EE6C0}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
NB788FJD,Classes\CLSID\{C20447FC-EC60-475E-813F-D2B0A6DECEFE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C20447FC-EC60-475E-813F-D2B0A6DECEFE}\InProcServer32\,C:\Windows\System32\MSVidCtl.dll
NB788FJD,Classes\CLSID\{9FD4E808-F6E6-4e65-98D3-AA39054C1255}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9FD4E808-F6E6-4e65-98D3-AA39054C1255}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\InkObj.dll
NB788FJD,CurrentControlSet\Services\adp94xx\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\adp94xx\ImagePath,\SystemRoot\system32\drivers\adp94xx.sys
NB788FJD,Classes\CLSID\{45670FA8-ED97-4F44-BC93-305082590BFB}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{45670FA8-ED97-4F44-BC93-305082590BFB}\InProcServer32\,%SystemRoot%\system32\XPSSHHDR.DLL
NB788FJD,Classes\CLSID\{D5753BBB-C5A8-4F50-9D81-210BAB0C5FB6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D5753BBB-C5A8-4F50-9D81-210BAB0C5FB6}\InProcServer32\,C:\Windows\System32\mpg2splt.ax
NB788FJD,Classes\CLSID\{418008F3-CF67-4668-9628-10DC52BE1D08}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{418008F3-CF67-4668-9628-10DC52BE1D08}\InProcServer32\,C:\Windows\System32\msvidctl.dll
NB788FJD,Classes\CLSID\{9D745ED8-C514-4D1D-BF42-751FED2D5AC7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9D745ED8-C514-4D1D-BF42-751FED2D5AC7}\InProcServer32\,C:\Windows\system32\FirewallAPI.dll
NB788FJD,Classes\CLSID\{6f5bad87-9d5e-459f-bd03-3957407051ca}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6f5bad87-9d5e-459f-bd03-3957407051ca}\InProcServer32\,C:\Windows\System32\ieframe.dll
NB788FJD,Classes\CLSID\{C5702CD0-9B79-11D3-B654-00C04F79498E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C5702CD0-9B79-11D3-B654-00C04F79498E}\InProcServer32\,C:\Windows\System32\msvidctl.dll
NB788FJD,Classes\CLSID\{7757BA9B-7986-4866-B53F-A31E89FCBA15}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7757BA9B-7986-4866-B53F-A31E89FCBA15}\InProcServer32\,%SystemRoot%\system32\tscfgwmi.dll
NB788FJD,Classes\CLSID\{49FC0B81-206C-407F-9F5B-106E5A3EE2D7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{49FC0B81-206C-407F-9F5B-106E5A3EE2D7}\InProcServer32\,%SystemRoot%\SYSTEM32\ime\IMESC5\IMSCCFG.DLL
NB788FJD,Wow6432Node\Classes\CLSID\{C5599E1B-FC7B-4883-9FF4-581BBAEF8DBA}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{C5599E1B-FC7B-4883-9FF4-581BBAEF8DBA}\InProcServer32\,C:\Windows\SysWOW64\fdBthProxy.dll
NB788FJD,Classes\CLSID\{89B3DCD8-9450-49DA-BFA4-7F9A6ED3B9A5}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{89B3DCD8-9450-49DA-BFA4-7F9A6ED3B9A5}\InProcServer32\,c:\PROGRA~1\COMMON~1\mcafee\platform\msm\mcsmtstr.dll
NB788FJD,Classes\CLSID\{1f1f4e1a-2252-4063-84bb-eee75f8856d5}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1f1f4e1a-2252-4063-84bb-eee75f8856d5}\InProcServer32\,C:\Windows\System32\WMSPDMOE.DLL
NB788FJD,CurrentControlSet\Services\NetMsmqActivator\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NetMsmqActivator\ImagePath,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe"" -NetMsmqActivator"
NB788FJD,Classes\CLSID\{f26a669a-bcbb-4e37-abf9-7325da15f931}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f26a669a-bcbb-4e37-abf9-7325da15f931}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{98230571-0087-4204-b020-3282538e57d3}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{98230571-0087-4204-b020-3282538e57d3}\InProcServer32\,C:\Windows\System32\colorcnv.dll
NB788FJD,Wow6432Node\Classes\CLSID\{7B3BC2A0-AA50-4ae7-BD44-B03649EC87C2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{7B3BC2A0-AA50-4ae7-BD44-B03649EC87C2}\InProcServer32\,C:\Windows\SysWOW64\WSTPager.ax
NB788FJD,Classes\CLSID\{FC220AD8-A72A-4EE8-926E-0B7AD152A020}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FC220AD8-A72A-4EE8-926E-0B7AD152A020}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
NB788FJD,Classes\CLSID\{06290BD8-48AA-11D2-8432-006008C3FBFC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{06290BD8-48AA-11D2-8432-006008C3FBFC}\InProcServer32\,C:\Windows\system32\scrobj.dll
NB788FJD,Classes\CLSID\{3C5F432A-EF40-4669-9974-9671D4FC2E12}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3C5F432A-EF40-4669-9974-9671D4FC2E12}\InProcServer32\,%SystemRoot%\system32\mmcndmgr.dll
NB788FJD,Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\,REG_DWORD,vb40032.dll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\vb40032.dll,1
NB788FJD,Classes\CLSID\{489331DC-F5E0-4528-9FDA-45331BF4A571}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{489331DC-F5E0-4528-9FDA-45331BF4A571}\InProcServer32\,%SystemRoot%\system32\WinSATAPI.dll
NB788FJD,Classes\CLSID\{823535A0-0318-11D3-9D8E-00C04F72D980}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{823535A0-0318-11D3-9D8E-00C04F72D980}\InProcServer32\,C:\Windows\System32\msvidctl.dll
NB788FJD,Classes\CLSID\{0955AC62-BF2E-4CBA-A2B9-A63F772D46CF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0955AC62-BF2E-4CBA-A2B9-A63F772D46CF}\InProcServer32\,C:\Windows\System32\msvidctl.dll
NB788FJD,Classes\CLSID\{3FF566F0-6E6B-49D4-96E6-B78886692C62}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3FF566F0-6E6B-49D4-96E6-B78886692C62}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
NB788FJD,Classes\CLSID\{8C89071F-452E-4E95-9682-9D1024627172}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8C89071F-452E-4E95-9682-9D1024627172}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
NB788FJD,Classes\CLSID\{7970614A-BD82-439E-A828-CC96F8E91428}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7970614A-BD82-439E-A828-CC96F8E91428}\InProcServer32\,%SystemRoot%\system32\tscfgwmi.dll
NB788FJD,Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{286AA738-2928-49af-A410-4118F5C31626}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{286AA738-2928-49af-A410-4118F5C31626}\InProcServer32\,%SystemRoot%\system32\dot3hc.dll
NB788FJD,Wow6432Node\Classes\CLSID\{661FF7F6-F4D1-4593-B59D-4C54C1ECE68B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{661FF7F6-F4D1-4593-B59D-4C54C1ECE68B}\InProcServer32\,C:\Windows\SysWOW64\wbem\WmiPerfClass.dll
NB788FJD,Classes\CLSID\{22c6c651-f6ea-46be-bc83-54e83314c67f}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{22c6c651-f6ea-46be-bc83-54e83314c67f}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{455F24E9-7396-4A16-9715-7C0FDBE3EFE3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{455F24E9-7396-4A16-9715-7C0FDBE3EFE3}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
NB788FJD,Classes\CLSID\{03837521-098B-11D8-9414-505054503030}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{03837521-098B-11D8-9414-505054503030}\InProcServer32\,%SystemRoot%\System32\pla.dll
NB788FJD,Classes\CLSID\{02805F1E-D5AA-415B-82C5-61C033A988A6}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{02805F1E-D5AA-415B-82C5-61C033A988A6}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
NB788FJD,Classes\CLSID\{6295DF27-35EE-11D1-8707-00C04FD93327}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6295DF27-35EE-11D1-8707-00C04FD93327}\InProcServer32\,%SystemRoot%\System32\SyncCenter.dll
NB788FJD,Classes\CLSID\{6FEF44D0-39E7-4C77-BE8E-C9F8CF988630}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6FEF44D0-39E7-4C77-BE8E-C9F8CF988630}\InProcServer32\,C:\Windows\system32\mscoree.dll
NB788FJD,Classes\CLSID\{72FA3944-C398-4300-BFAF-00F83A7F1B3E}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{72FA3944-C398-4300-BFAF-00F83A7F1B3E}\InProcServer32\,c:\PROGRA~1\mcafee\msc\mcmscshm.dll
NB788FJD,Classes\CLSID\{858CCFAD-107A-4806-ACC4-68C84614EDDE}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{858CCFAD-107A-4806-ACC4-68C84614EDDE}\InProcServer32\,C:\Program Files\Common Files\McAfee\McProxy\mcproxy.dll
NB788FJD,Wow6432Node\Classes\CLSID\{404A6DE5-D4D6-4260-9BC7-5A6CBD882432}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{404A6DE5-D4D6-4260-9BC7-5A6CBD882432}\InProcServer32\,C:\Windows\SysWOW64\mfdvdec.dll
NB788FJD,Wow6432Node\Classes\CLSID\{814B9800-1C88-11D1-BAD9-00609744111A}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{814B9800-1C88-11D1-BAD9-00609744111A}\InProcServer32\,C:\Windows\SysWOW64\vbisurf.ax
NB788FJD,Microsoft\Windows\CurrentVersion\Policies\Explorer\,REG_DWORD,NoActiveDesktopChanges,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoActiveDesktopChanges,1
NB788FJD,Classes\CLSID\{DCB00C01-570F-4A9B-8D69-199FDBA5723B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCB00C01-570F-4A9B-8D69-199FDBA5723B}\InProcServer32\,%SystemRoot%\System32\netprofm.dll
NB788FJD,Classes\CLSID\{865e5e76-ad83-4dca-a109-50dc2113ce9a}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{865e5e76-ad83-4dca-a109-50dc2113ce9a}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Wow6432Node\Classes\CLSID\{5BB20805-B52F-4F73-8518-FD71C4F4E364}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{5BB20805-B52F-4F73-8518-FD71C4F4E364}\InProcServer32\,c:\PROGRA~2\COMMON~1\mcafee\platform\submgr.dll
NB788FJD,Classes\CLSID\{5B2BB965-9043-498C-B60E-C0379DC0BBD4}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5B2BB965-9043-498C-B60E-C0379DC0BBD4}\InProcServer32\,c:\PROGRA~1\mcafee\mpf\mpfshm.dll
NB788FJD,Classes\CLSID\{C100BEE5-D33A-4a4b-BF23-BBEF4663D017}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C100BEE5-D33A-4a4b-BF23-BBEF4663D017}\InProcServer32\,%SystemRoot%\System32\wcnwiz.dll
NB788FJD,Classes\CLSID\{0E1EEFB2-E336-481C-B178-36261EC5A843}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0E1EEFB2-E336-481C-B178-36261EC5A843}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
NB788FJD,Classes\CLSID\{a4a8d991-cc85-493e-ae66-9a847402dad9}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{a4a8d991-cc85-493e-ae66-9a847402dad9}\InProcServer32\,C:\Windows\system32\DevicePairing.dll
NB788FJD,Classes\CLSID\{B54F3743-5B07-11cf-A4B0-00AA004A55E8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B54F3743-5B07-11cf-A4B0-00AA004A55E8}\InProcServer32\,C:\Windows\system32\vbscript.dll
NB788FJD,Classes\CLSID\{7071ECA0-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071ECA0-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
NB788FJD,CurrentControlSet\Services\lmhosts\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\lmhosts\Parameters\ServiceDll,%SystemRoot%\System32\lmhsvc.dll
NB788FJD,Wow6432Node\Classes\CLSID\{370A1D5D-DDEB-418C-81CD-189E0D4FA443}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{370A1D5D-DDEB-418C-81CD-189E0D4FA443}\InProcServer32\,C:\Windows\SysWOW64\VBICodec.ax
NB788FJD,Classes\CLSID\{50B6327F-AFD1-11d2-9CB9-0000F87A369E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{50B6327F-AFD1-11d2-9CB9-0000F87A369E}\InProcServer32\,%SystemRoot%\system32\adsldp.dll
NB788FJD,Classes\CLSID\{45559631-986C-4546-87E1-8AE1F9614296}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{45559631-986C-4546-87E1-8AE1F9614296}\InProcServer32\,c:\PROGRA~1\mcafee\msk\mskmisp.dll
NB788FJD,Classes\CLSID\{C03E8512-781E-49a1-8190-CE902D0B2CE7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C03E8512-781E-49a1-8190-CE902D0B2CE7}\InProcServer32\,%SystemRoot%\system32\rasgcw.dll
NB788FJD,Classes\CLSID\{a3b3c46c-05d8-429b-bf66-87068b4ce563}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{a3b3c46c-05d8-429b-bf66-87068b4ce563}\InProcServer32\,%SystemRoot%\System32\actioncenter.dll
NB788FJD,Classes\CLSID\{8A3E2E1E-A40B-4650-9FB4-30072A68E661}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8A3E2E1E-A40B-4650-9FB4-30072A68E661}\InProcServer32\,%SystemRoot%\System32\StructuredQuery.dll
NB788FJD,Classes\CLSID\{C100BEB7-D33A-4a4b-BF23-BBEF4663D017}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C100BEB7-D33A-4a4b-BF23-BBEF4663D017}\InProcServer32\,%SystemRoot%\System32\wzcdlg.dll
NB788FJD,Classes\CLSID\{c1f85ef8-bcc2-4606-bb39-70c523715eb3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{c1f85ef8-bcc2-4606-bb39-70c523715eb3}\InProcServer32\,%SystemRoot%\System32\sdiagschd.dll
NB788FJD,Classes\CLSID\{f4086d4e-2e05-428b-92de-87d8d0bb4262}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f4086d4e-2e05-428b-92de-87d8d0bb4262}\InProcServer32\,%SystemRoot%\system32\pnrphc.dll
NB788FJD,Classes\CLSID\{9A5EA990-3034-4D6F-9128-01F3C61022BC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9A5EA990-3034-4D6F-9128-01F3C61022BC}\InProcServer32\,C:\Windows\System32\gameux.dll
NB788FJD,Classes\CLSID\{9DAC2C1E-7C5C-40eb-833B-323E85A1CE84}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9DAC2C1E-7C5C-40eb-833B-323E85A1CE84}\InProcServer32\,%SystemRoot%\System32\wscinterop.dll
