hostname,keypath,type,valuename,username,path,text
WW0000FVL,Classes\CLSID\{95688ffa-250d-49bd-b40a-8ed3a8ef4c8e}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{95688ffa-250d-49bd-b40a-8ed3a8ef4c8e}\InProcServer32\,C:\Windows\System32\IME\IMEKR\imkrapi.dll
WW0000FVL,Classes\CLSID\{1AA7F839-C7F5-11D0-A376-00C04FC9DA04}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1AA7F839-C7F5-11D0-A376-00C04FC9DA04}\InProcServer32\,%SystemRoot%\System32\mprsnap.dll
WW0000FVL,CurrentControlSet\Services\usbohci\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\usbohci\ImagePath,\SystemRoot\System32\drivers\usbohci.sys
WW0000FVL,CurrentControlSet\Services\usbhub\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\usbhub\ImagePath,\SystemRoot\System32\drivers\usbhub.sys
WW0000FVL,Classes\CLSID\{7071ECFA-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071ECFA-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
WW0000FVL,Classes\CLSID\{CA35CB3D-0357-11D3-8729-00C04F79ED0D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CA35CB3D-0357-11D3-8729-00C04F79ED0D}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{7071ECF1-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071ECF1-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
WW0000FVL,Classes\CLSID\{D753D854-4427-4F8B-AB9A-CC13167C4BC0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D753D854-4427-4F8B-AB9A-CC13167C4BC0}\InProcServer32\,%SystemRoot%\System32\SearchFolder.dll
WW0000FVL,CurrentControlSet\Services\storvsp\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\storvsp\ImagePath,\SystemRoot\System32\drivers\storvsp.sys
WW0000FVL,Wow6432Node\Classes\CLSID\{10072CEC-8CC1-11D1-986E-00A0C955B42E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{10072CEC-8CC1-11D1-986E-00A0C955B42E}\InProcServer32\,C:\Program Files (x86)\Common Files\Microsoft Shared\VGX\vgx.dll
WW0000FVL,Classes\CLSID\{ECD4FC4E-521C-11D0-B792-00A0C90312E1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ECD4FC4E-521C-11D0-B792-00A0C90312E1}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
WW0000FVL,Wow6432Node\Classes\CLSID\{57C06EAA-8784-11D0-83D4-00A0C911E5DF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{57C06EAA-8784-11D0-83D4-00A0C911E5DF}\InProcServer32\,C:\Windows\SysWOW64\netcfgx.dll
WW0000FVL,Classes\CLSID\{b155bdf8-02f0-451e-9a26-ae317cfd7779}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{b155bdf8-02f0-451e-9a26-ae317cfd7779}\InProcServer32\,%SystemRoot%\System32\shell32.dll
WW0000FVL,Classes\CLSID\{E847030C-BBBA-4657-AF6D-484AA42BF1FE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E847030C-BBBA-4657-AF6D-484AA42BF1FE}\InProcServer32\,C:\Windows\System32\bitsprx7.dll
WW0000FVL,Classes\CLSID\{e2550429-5df2-48cd-9ea3-26ff682d8a17}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{e2550429-5df2-48cd-9ea3-26ff682d8a17}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Classes\CLSID\{5b53b2c2-46d6-433e-ab6e-b82efef22b6e}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5b53b2c2-46d6-433e-ab6e-b82efef22b6e}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Classes\CLSID\{6BC096E0-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC096E0-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iasnap.dll
WW0000FVL,Classes\CLSID\{4753da60-5b71-11cf-b035-00aa006e0975}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4753da60-5b71-11cf-b035-00aa006e0975}\InProcServer32\,%SystemRoot%\system32\activeds.dll
WW0000FVL,Classes\CLSID\{3E5FC7F9-9A51-4367-9063-A120244FBEC7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3E5FC7F9-9A51-4367-9063-A120244FBEC7}\InProcServer32\,%SystemRoot%\System32\cmstplua.dll
WW0000FVL,Classes\CLSID\{2B32ECC3-C3BB-4701-82BB-EB7FE370D999}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2B32ECC3-C3BB-4701-82BB-EB7FE370D999}\InProcServer32\,%SystemRoot%\system32\twinui.dll
WW0000FVL,Microsoft\Windows NT\CurrentVersion\Drivers32\,REG_SZ,vidc.msvc,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\vidc.msvc,msvidc32.dll
WW0000FVL,Classes\CLSID\{0D23F8B4-F2A6-3EFF-9D37-BDF79AC6B440}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0D23F8B4-F2A6-3EFF-9D37-BDF79AC6B440}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{7AB36653-1796-484B-BDFA-E74F1DB7C1DC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7AB36653-1796-484B-BDFA-E74F1DB7C1DC}\InProcServer32\,C:\Windows\System32\MsSpellCheckingFacility.dll
WW0000FVL,Wow6432Node\Classes\CLSID\{34e5efee-eb08-4714-878a-11bbcbfc592b}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{34e5efee-eb08-4714-878a-11bbcbfc592b}\InProcServer32\,C:\Windows\SysWOW64\IME\IMEJP\imjpcmld.dll
WW0000FVL,Classes\CLSID\{A02797fC-C4AE-418C-AF95-E637C7EAD2A1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A02797fC-C4AE-418C-AF95-E637C7EAD2A1}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
WW0000FVL,Classes\CLSID\{4C6F940C-3CFE-11D2-9EE7-00C04F797396}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4C6F940C-3CFE-11D2-9EE7-00C04F797396}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
WW0000FVL,Classes\CLSID\{45234E3E-61CC-4311-A3AB-248082554482}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{45234E3E-61CC-4311-A3AB-248082554482}\InProcServer32\,C:\Windows\System32\termmgr.dll
WW0000FVL,Classes\CLSID\{C6C0D6F7-7BFD-4D5B-B106-E01CD098229C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C6C0D6F7-7BFD-4D5B-B106-E01CD098229C}\InProcServer32\,%SystemRoot%\System32\MSWB7.dll
WW0000FVL,Classes\CLSID\{2155fee3-2419-4373-b102-6843707eb41f}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2155fee3-2419-4373-b102-6843707eb41f}\InProcServer32\,C:\Windows\System32\thumbcache.dll
WW0000FVL,Classes\CLSID\{a9ae6c91-1d1b-11d2-b21a-00c04fa357fa}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{a9ae6c91-1d1b-11d2-b21a-00c04fa357fa}\InProcServer32\,%SystemRoot%\system32\msident.dll
WW0000FVL,Wow6432Node\Classes\CLSID\{dee35070-506b-11cf-b1aa-00aa00b8de95}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{dee35070-506b-11cf-b1aa-00aa00b8de95}\InProcServer32\,C:\Windows\SysWOW64\msjetoledb40.dll
WW0000FVL,Classes\CLSID\{C03E8557-781E-49a1-8190-CE902D0B2CE7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C03E8557-781E-49a1-8190-CE902D0B2CE7}\InProcServer32\,%SystemRoot%\system32\rasgcw.dll
WW0000FVL,Classes\CLSID\{00A77FF7-A514-493e-B721-CDF8CB0F5B59}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{00A77FF7-A514-493e-B721-CDF8CB0F5B59}\InProcServer32\,%SystemRoot%\system32\systemcpl.dll
WW0000FVL,Classes\CLSID\{A0E2E749-63CE-3651-8F4F-F5F996344C32}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A0E2E749-63CE-3651-8F4F-F5F996344C32}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{6BC096E1-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC096E1-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iasnap.dll
WW0000FVL,CurrentControlSet\Services\WmiAcpi\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WmiAcpi\ImagePath,\SystemRoot\System32\drivers\wmiacpi.sys
WW0000FVL,Classes\CLSID\{92A5010F-4404-4035-8D53-B87F5A736809}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{92A5010F-4404-4035-8D53-B87F5A736809}\InProcServer32\,C:\Windows\System32\catsrvut.dll
WW0000FVL,Classes\CLSID\{513a0312-3345-4d16-94e5-630b0262c2eb}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{513a0312-3345-4d16-94e5-630b0262c2eb}\InProcServer32\,%SystemRoot%\system32\twinui.dll
WW0000FVL,Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f0ae1542-f497-484b-a175-a20db09144ba}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Wow6432Node\Classes\CLSID\{ca1575f8-bf1e-4c2f-a1f9-b3aa45c92794}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{ca1575f8-bf1e-4c2f-a1f9-b3aa45c92794}\InProcServer32\,C:\Windows\SysWOW64\IME\IMEJP\applets\imjpskey.dll
WW0000FVL,Classes\CLSID\{64226369-CCEB-477D-88D5-7A9CB465BEAC}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{64226369-CCEB-477D-88D5-7A9CB465BEAC}\InProcServer32\,%SystemRoot%\system32\IdCtrls.dll
WW0000FVL,Classes\CLSID\{C6E13370-30AC-11D0-A18C-00A0C9118956}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C6E13370-30AC-11D0-A18C-00A0C9118956}\InProcServer32\,C:\Windows\System32\kswdmcap.ax
WW0000FVL,Wow6432Node\Classes\CLSID\{12D3E372-874B-457D-9FDF-73977778686C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{12D3E372-874B-457D-9FDF-73977778686C}\InProcServer32\,C:\Windows\SysWOW64\deviceaccess.dll
WW0000FVL,Wow6432Node\Classes\CLSID\{0D0D66EB-CF74-4164-B52F-08344672DD46}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{0D0D66EB-CF74-4164-B52F-08344672DD46}\InProcServer32\,C:\Windows\SysWOW64\fdssdp.dll
WW0000FVL,Classes\CLSID\{03837513-098B-11D8-9414-505054503030}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{03837513-098B-11D8-9414-505054503030}\InProcServer32\,%SystemRoot%\System32\pla.dll
WW0000FVL,Classes\CLSID\{FD51544B-8050-4C68-ABAE-3E1F7A8C01D3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD51544B-8050-4C68-ABAE-3E1F7A8C01D3}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
WW0000FVL,Classes\CLSID\{5FB7EF7D-DFF4-468a-B6B7-2FCBD188F994}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5FB7EF7D-DFF4-468a-B6B7-2FCBD188F994}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
WW0000FVL,Classes\CLSID\{01822ABA-23F0-4506-9BBC-680F5D6D606C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{01822ABA-23F0-4506-9BBC-680F5D6D606C}\InProcServer32\,%CommonProgramFiles%\System\wab32.dll
WW0000FVL,Classes\CLSID\{C89AC250-E18A-4FC7-ABD5-B8897B6A78A5}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C89AC250-E18A-4FC7-ABD5-B8897B6A78A5}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{48025243-2D39-11CE-875D-00608CB78066}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{48025243-2D39-11CE-875D-00608CB78066}\InProcServer32\,C:\Windows\System32\quartz.dll
WW0000FVL,Classes\CLSID\{0B124F8F-91F0-11D1-B8B5-006008059382}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0B124F8F-91F0-11D1-B8B5-006008059382}\InProcServer32\,%SystemRoot%\System32\appwiz.cpl
WW0000FVL,Classes\CLSID\{3B4BE995-61E3-430C-8977-0B21E4427BE7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3B4BE995-61E3-430C-8977-0B21E4427BE7}\InProcServer32\,C:\Windows\System32\TSWorkspace.dll
WW0000FVL,Classes\CLSID\{0273c57c-6693-4444-b20c-a62a3b185b7e}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0273c57c-6693-4444-b20c-a62a3b185b7e}\InProcServer32\,C:\Windows\System32\DDOIProxy.dll
WW0000FVL,Classes\CLSID\{f6b13ba7-d626-45e5-82c5-26e596114dc0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f6b13ba7-d626-45e5-82c5-26e596114dc0}\InProcServer32\,%SystemRoot%\system32\fphc.dll
WW0000FVL,Classes\CLSID\{9127081a-04b5-4044-b4c5-c7a9718e8795}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9127081a-04b5-4044-b4c5-c7a9718e8795}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Classes\CLSID\{2f2dc38b-34d2-462c-add4-f74cc15510a1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2f2dc38b-34d2-462c-add4-f74cc15510a1}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
WW0000FVL,Classes\CLSID\{69e5f6f4-c7e1-4bec-9fac-05e283597632}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{69e5f6f4-c7e1-4bec-9fac-05e283597632}\InProcServer32\,C:\Windows\System32\scwengb.dll
WW0000FVL,Classes\CLSID\{06290BD5-48AA-11D2-8432-006008C3FBFC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{06290BD5-48AA-11D2-8432-006008C3FBFC}\InProcServer32\,C:\Windows\System32\scrobj.dll
WW0000FVL,Classes\CLSID\{6785BFAC-9D2D-4be5-B7E2-59937E8FB80A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6785BFAC-9D2D-4be5-B7E2-59937E8FB80A}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Classes\CLSID\{81C5FE01-027C-3E1C-98D5-DA9C9862AA21}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{81C5FE01-027C-3E1C-98D5-DA9C9862AA21}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{3829dfb4-9eed-434e-88c7-dcbe810b1a6e}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3829dfb4-9eed-434e-88c7-dcbe810b1a6e}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,CurrentControlSet\Services\NcaSvc\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NcaSvc\Parameters\ServiceDll,%SystemRoot%\System32\ncasvc.dll
WW0000FVL,Classes\CLSID\{4a714c8e-e664-4024-9c74-1a82a3da842a}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4a714c8e-e664-4024-9c74-1a82a3da842a}\InProcServer32\,%SystemRoot%\system32\authui.dll
WW0000FVL,CurrentControlSet\Services\MsLbfoProvider\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MsLbfoProvider\ImagePath,\SystemRoot\system32\DRIVERS\MsLbfoProvider.sys
WW0000FVL,Classes\CLSID\{D957171F-4BF9-4de2-BCD5-C70A7CA55836}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D957171F-4BF9-4de2-BCD5-C70A7CA55836}\InProcServer32\,%SystemRoot%\System32\StructuredQuery.dll
WW0000FVL,Classes\CLSID\{ABBE31D0-6DAE-11D0-BECA-00C04FD940BE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ABBE31D0-6DAE-11D0-BECA-00C04FD940BE}\InProcServer32\,C:\Windows\System32\webcheck.dll
WW0000FVL,Classes\CLSID\{c39ee728-d419-4bd4-a3ef-eda059dbd935}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{c39ee728-d419-4bd4-a3ef-eda059dbd935}\InProcServer32\,C:\Windows\System32\wininet.dll
WW0000FVL,Classes\CLSID\{71F96467-78F3-11D0-A18C-00A0C9118956}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{71F96467-78F3-11D0-A18C-00A0C9118956}\InProcServer32\,C:\Windows\System32\kswdmcap.ax
WW0000FVL,Classes\CLSID\{2965e715-eb66-4719-b53f-1672673bbefa}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2965e715-eb66-4719-b53f-1672673bbefa}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Classes\CLSID\{1c391f2b-801a-416c-9838-6be810293dfc}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1c391f2b-801a-416c-9838-6be810293dfc}\InProcServer32\,%SystemRoot%\system32\shell32.dll
WW0000FVL,Classes\CLSID\{2B1C6F4F-4F0D-490F-8D88-A3EAF66130AC}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2B1C6F4F-4F0D-490F-8D88-A3EAF66130AC}\InProcServer32\,%SystemRoot%\System32\MaintenanceUI.dll
WW0000FVL,Classes\CLSID\{6850404F-D7FB-32BD-8328-C94F66E8C1C7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6850404F-D7FB-32BD-8328-C94F66E8C1C7}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{0b2feecb-1577-4fa6-9a29-bd9022ebcf90}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0b2feecb-1577-4fa6-9a29-bd9022ebcf90}\InProcServer32\,C:\Windows\System32\RasDiag.dll
WW0000FVL,CurrentControlSet\Services\rdpbus\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\rdpbus\ImagePath,\SystemRoot\System32\drivers\rdpbus.sys
WW0000FVL,Classes\CLSID\{ec8f67f0-a2de-4868-98e6-eaad214bcdc6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ec8f67f0-a2de-4868-98e6-eaad214bcdc6}\InProcServer32\,C:\Windows\System32\InputMethod\SHARED\ChxProxyDS.dll
WW0000FVL,Classes\CLSID\{D6AD10F3-70AB-41E1-96B3-4C36E35D333C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D6AD10F3-70AB-41E1-96B3-4C36E35D333C}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
WW0000FVL,Classes\CLSID\{0010668C-0801-4DA6-A4A4-826522B6D28F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0010668C-0801-4DA6-A4A4-826522B6D28F}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
WW0000FVL,Classes\CLSID\{C647B5C0-157C-11D0-BD23-00A0C911CE86}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C647B5C0-157C-11D0-BD23-00A0C911CE86}\InProcServer32\,C:\Windows\System32\qcap.dll
WW0000FVL,Classes\CLSID\{4CBE39A3-BD8A-4D51-9BD3-B7853737FD93}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4CBE39A3-BD8A-4D51-9BD3-B7853737FD93}\InProcServer32\,%SystemRoot%\system32\twinui.dll
WW0000FVL,Classes\CLSID\{BD95BA60-2E26-AAD1-AD99-00AA00B8E05A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BD95BA60-2E26-AAD1-AD99-00AA00B8E05A}\InProcServer32\,%SystemRoot%\system32\wbem\servdeps.dll
WW0000FVL,Classes\CLSID\{93D11DE9-5F6C-354A-A7C5-16CCCA64A9B8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{93D11DE9-5F6C-354A-A7C5-16CCCA64A9B8}\InProcServer32\,C:\Windows\System32\mscoree.dll
WW0000FVL,Classes\CLSID\{02844640-E37C-4322-A3B8-4C61A2E58879}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{02844640-E37C-4322-A3B8-4C61A2E58879}\InProcServer32\,C:\Windows\System32\twinapi.appcore.dll
WW0000FVL,Classes\CLSID\{BF87B6E1-8C27-11D0-B3F0-00AA003761C5}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BF87B6E1-8C27-11D0-B3F0-00AA003761C5}\InProcServer32\,C:\Windows\System32\qcap.dll
