hostname,keypath,type,valuename,username,path,text
EE0006XXF,Classes\CLSID\{ef1c0450-0b48-4384-94ae-d1cb35641f86}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ef1c0450-0b48-4384-94ae-d1cb35641f86}\InProcServer32\,%SystemRoot%\system32\shell32.dll
EE0006XXF,Classes\CLSID\{09474572-B2FB-11D1-A1A1-0000F875B132}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{09474572-B2FB-11D1-A1A1-0000F875B132}\InProcServer32\,%SystemRoot%\system32\cic.dll
EE0006XXF,Classes\CLSID\{05C9DA2B-6DFF-42C7-81CC-706DAE08BC7A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{05C9DA2B-6DFF-42C7-81CC-706DAE08BC7A}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
EE0006XXF,Classes\CLSID\{a4a8d991-cc85-493e-ae66-9a847402dada}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{a4a8d991-cc85-493e-ae66-9a847402dada}\InProcServer32\,C:\Windows\system32\DevicePairingProxy.dll
EE0006XXF,Classes\CLSID\{56EA1054-1959-467f-BE3B-A2A787C4B6EA}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{56EA1054-1959-467f-BE3B-A2A787C4B6EA}\InProcServer32\,%SystemRoot%\System32\shacct.dll
EE0006XXF,Classes\CLSID\{79eac9e7-baf9-11ce-8c82-00aa004ba90b}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{79eac9e7-baf9-11ce-8c82-00aa004ba90b}\InProcServer32\,C:\Windows\system32\urlmon.dll
EE0006XXF,Classes\CLSID\{DEB01010-3A37-4d26-99DF-E2BB6AE3AC61}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DEB01010-3A37-4d26-99DF-E2BB6AE3AC61}\InProcServer32\,%SystemRoot%\System32\dmintf.dll
EE0006XXF,Classes\CLSID\{31b231f6-546d-4f9b-ac95-0f963d72559c}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{31b231f6-546d-4f9b-ac95-0f963d72559c}\InProcServer32\,%SystemRoot%\system32\shell32.dll
EE0006XXF,Wow6432Node\Classes\CLSID\{4ea9a1b7-e521-4813-a9f8-ba6484902cb5}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{4ea9a1b7-e521-4813-a9f8-ba6484902cb5}\InProcServer32\,C:\Windows\SysWOW64\Smbhelperclass.dll
EE0006XXF,CurrentControlSet\Services\arcsas\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\arcsas\ImagePath,\SystemRoot\system32\drivers\arcsas.sys
EE0006XXF,Classes\CLSID\{F56F6FDD-AA9D-4618-A949-C1B91AF43B1A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F56F6FDD-AA9D-4618-A949-C1B91AF43B1A}\InProcServer32\,%SystemRoot%\System32\Actioncenter.dll
EE0006XXF,Classes\CLSID\{4444AC9E-242E-471B-A3C7-45DCD46352BC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4444AC9E-242E-471B-A3C7-45DCD46352BC}\InProcServer32\,C:\Windows\system32\quartz.dll
EE0006XXF,Classes\CLSID\{c73f6f30-97a0-4ad1-a08f-540d4e9bc7b9}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{c73f6f30-97a0-4ad1-a08f-540d4e9bc7b9}\InProcServer32\,%SystemRoot%\System32\shdocvw.dll
EE0006XXF,Classes\CLSID\{842a1268-6e6a-465c-868f-8bc445b9828f}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{842a1268-6e6a-465c-868f-8bc445b9828f}\InProcServer32\,C:\Windows\System32\jscript9.dll
EE0006XXF,Classes\CLSID\{9324DA94-50EC-4A14-A770-E90CA03E7C8F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9324DA94-50EC-4A14-A770-E90CA03E7C8F}\InProcServer32\,%SystemRoot%\system32\themeui.dll
EE0006XXF,Classes\CLSID\{b0c43320-2315-44a2-b70a-0943a140a8ee}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{b0c43320-2315-44a2-b70a-0943a140a8ee}\InProcServer32\,%SystemRoot%\System32\XpsServices.dll
EE0006XXF,Classes\CLSID\{66275315-bfa5-451b-88b6-e56ebc8d9b58}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{66275315-bfa5-451b-88b6-e56ebc8d9b58}\InProcServer32\,%SystemRoot%\system32\shell32.dll
EE0006XXF,Classes\CLSID\{3318360C-1AFC-4D09-A86B-9F9CB6DCEB9C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3318360C-1AFC-4D09-A86B-9F9CB6DCEB9C}\InProcServer32\,%SystemRoot%\system32\msutb.dll
EE0006XXF,Classes\CLSID\{a0d018ee-1100-4389-ab44-464faf001288}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{a0d018ee-1100-4389-ab44-464faf001288}\InProcServer32\,%SystemRoot%\system32\authui.dll
EE0006XXF,Classes\CLSID\{33C4643C-7811-46FA-A89A-768597BD7223}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{33C4643C-7811-46FA-A89A-768597BD7223}\InProcServer32\,%SystemRoot%\System32\netshell.dll
EE0006XXF,Classes\CLSID\{A1E6EB1D-4E02-4DC8-A3B9-FABD9720700A}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A1E6EB1D-4E02-4DC8-A3B9-FABD9720700A}\InProcServer32\,C:\Windows\System32\SMEF.dll
EE0006XXF,Classes\CLSID\{205D7A97-F16D-4691-86EF-F3075DCCA57D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{205D7A97-F16D-4691-86EF-F3075DCCA57D}\InProcServer32\,C:\Windows\System32\ieframe.dll
EE0006XXF,Wow6432Node\Classes\CLSID\{4db26476-6787-4046-b836-e8412a9e8a27}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{4db26476-6787-4046-b836-e8412a9e8a27}\InProcServer32\,C:\Windows\SysWOW64\thumbcache.dll
EE0006XXF,Classes\CLSID\{2D2E24CB-0CD5-458F-86EA-3E6FA22C8E64}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2D2E24CB-0CD5-458F-86EA-3E6FA22C8E64}\InProcServer32\,C:\Windows\system32\quartz.dll
EE0006XXF,Classes\CLSID\{F3368374-CF19-11d0-B93D-00A0C90312e1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F3368374-CF19-11d0-B93D-00A0C90312e1}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
EE0006XXF,Classes\CLSID\{d0b7e02c-e1a3-11dc-81ff-001185ae5e76}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{d0b7e02c-e1a3-11dc-81ff-001185ae5e76}\InProcServer32\,%SystemRoot%\System32\diagcpl.dll
EE0006XXF,Classes\CLSID\{FD853CDE-7F86-11d0-8252-00C04FD85AB4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD853CDE-7F86-11d0-8252-00C04FD85AB4}\InProcServer32\,%SystemRoot%\system32\inetcomm.dll
EE0006XXF,Classes\CLSID\{17D6CCD8-3B7B-11D2-B9E0-00C04FD8DBF7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{17D6CCD8-3B7B-11D2-B9E0-00C04FD8DBF7}\InProcServer32\,C:\Windows\system32\objsel.dll
EE0006XXF,CurrentControlSet\Services\VgaSave\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VgaSave\ImagePath,\SystemRoot\System32\drivers\vga.sys
EE0006XXF,Classes\CLSID\{72d3edc2-a4c4-11d0-8533-00c04fd8d503}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{72d3edc2-a4c4-11d0-8533-00c04fd8d503}\InProcServer32\,%SystemRoot%\system32\activeds.dll
EE0006XXF,Classes\CLSID\{FEF10FA2-355E-4e06-9381-9B24D7F7CC88}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FEF10FA2-355E-4e06-9381-9B24D7F7CC88}\InProcServer32\,%SystemRoot%\system32\shell32.dll
EE0006XXF,CurrentControlSet\Services\Processor\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Processor\ImagePath,\SystemRoot\system32\drivers\processr.sys
EE0006XXF,Classes\CLSID\{BE9B3133-250B-44A5-A278-C532B7B7FF76}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BE9B3133-250B-44A5-A278-C532B7B7FF76}\InProcServer32\,%SystemRoot%\system32\tscfgwmi.dll
EE0006XXF,Classes\CLSID\{4662DAA7-D393-11D0-9A56-00C04FB68BF7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4662DAA7-D393-11D0-9A56-00C04FB68BF7}\InProcServer32\,%SystemRoot%\System32\itircl.dll
EE0006XXF,CurrentControlSet\Services\PandaAgent\,REG_EXPAND_SZ,ImagePath,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PandaAgent\ImagePath,"""C:\Program Files (x86)\Panda Security\Panda Devices Agent\AgentSvc.exe"""
EE0006XXF,Classes\CLSID\{6b33163c-76a5-4b6c-bf21-45de9cd503a1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6b33163c-76a5-4b6c-bf21-45de9cd503a1}\InProcServer32\,%SystemRoot%\System32\shwebsvc.dll
EE0006XXF,Classes\CLSID\{6f13dd2e-ebee-4dd5-a72e-850b2087f5dd}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6f13dd2e-ebee-4dd5-a72e-850b2087f5dd}\InProcServer32\,%SystemRoot%\system32\PhotoMetadataHandler.dll
EE0006XXF,Classes\CLSID\{60fd46de-f830-4894-a628-6fa81bc0190d}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{60fd46de-f830-4894-a628-6fa81bc0190d}\InProcServer32\,%SystemRoot%\system32\photowiz.dll
EE0006XXF,Classes\CLSID\{1eeb5b5a-06fb-4732-96b3-975c0194eb39}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1eeb5b5a-06fb-4732-96b3-975c0194eb39}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
EE0006XXF,Classes\CLSID\{1968106d-f3b5-44cf-890e-116fcb9ecef1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1968106d-f3b5-44cf-890e-116fcb9ecef1}\InProcServer32\,%SystemRoot%\System32\sud.dll
EE0006XXF,Classes\CLSID\{6BD6AECA-AFB0-45B7-BAC4-F292EC0F3F41}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BD6AECA-AFB0-45B7-BAC4-F292EC0F3F41}\InProcServer32\,%SystemRoot%\system32\tscfgwmi.dll
EE0006XXF,Classes\CLSID\{3E000D72-A845-4CD9-BD83-80C07C3B881F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3E000D72-A845-4CD9-BD83-80C07C3B881F}\InProcServer32\,%SystemRoot%\System32\cmlua.dll
EE0006XXF,Classes\CLSID\{4336a54d-038b-4685-ab02-99bb52d3fb8b}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4336a54d-038b-4685-ab02-99bb52d3fb8b}\InProcServer32\,%SystemRoot%\System32\shdocvw.dll
EE0006XXF,Classes\CLSID\{C3E5D3D3-1A03-11CF-942D-008029004347}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C3E5D3D3-1A03-11CF-942D-008029004347}\InProcServer32\,%SystemRoot%\System32\sysmon.ocx
EE0006XXF,Classes\CLSID\{8652CE55-9E80-11D1-9053-00C04FD9189D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8652CE55-9E80-11D1-9053-00C04FD9189D}\InProcServer32\,C:\Windows\System32\Dxtrans.dll
EE0006XXF,Classes\CLSID\{2933BF91-7B36-11D2-B20E-00C04F983E60}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2933BF91-7B36-11D2-B20E-00C04F983E60}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
EE0006XXF,CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000004\,REG_BINARY,PackedCatalogItem,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000004\PackedCatalogItem,%SystemRoot%\system32\mswsock.dll...................................................................................................................................................................................................................................f........................&amp;.......l4.................................................................................@.%.S.y.s.t.e.m.R.o.o.t.%.\.S.y.s.t.e.m.3.2.\.w.s.h.i.p.6...d.l.l. .-.6.0.1.0.0.................................................................................................................................................................................................................................................................................................................................................................................................................................................
EE0006XXF,Classes\CLSID\{00f24ca0-748f-4e8a-894f-0e0357c6799f}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{00f24ca0-748f-4e8a-894f-0e0357c6799f}\InProcServer32\,%ProgramFiles%\Windows Photo Viewer\PhotoAcq.dll
EE0006XXF,Classes\CLSID\{E26D02A0-4C1F-11D1-9AA1-00C04FC3357A}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E26D02A0-4C1F-11D1-9AA1-00C04FC3357A}\InProcServer32\,C:\Windows\System32\tapisnap.dll
EE0006XXF,Classes\CLSID\{4F664F91-FF01-11D0-8AED-00C04FD7B597}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4F664F91-FF01-11D0-8AED-00C04FD7B597}\InProcServer32\,%SystemRoot%\system32\oleprn.dll
EE0006XXF,Classes\CLSID\{81E9DD62-78D5-11D2-B47E-006097B3391B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{81E9DD62-78D5-11D2-B47E-006097B3391B}\InProcServer32\,C:\Windows\system32\kswdmcap.ax
EE0006XXF,Microsoft\Windows NT\CurrentVersion\Aedebug\,REG_DWORD,UserDebuggerHotKey,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Aedebug\UserDebuggerHotKey,0
EE0006XXF,Classes\CLSID\{C03E8556-781E-49a1-8190-CE902D0B2CE7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C03E8556-781E-49a1-8190-CE902D0B2CE7}\InProcServer32\,%SystemRoot%\system32\rasgcw.dll
EE0006XXF,Classes\CLSID\{6E65CBC3-926D-11D0-8E27-00C04FC99DCF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6E65CBC3-926D-11D0-8E27-00C04FC99DCF}\InProcServer32\,C:\Windows\system32\rascfg.dll
EE0006XXF,Classes\CLSID\{D36D2090-4DF3-4bd4-A22F-0D91975F7964}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D36D2090-4DF3-4bd4-A22F-0D91975F7964}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
EE0006XXF,Classes\CLSID\{165D4642-1278-4486-A3FD-439F5888FCA3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{165D4642-1278-4486-A3FD-439F5888FCA3}\InProcServer32\,%SystemRoot%\system32\tsworkspace.dll
EE0006XXF,Classes\CLSID\{6089A37E-EB8A-482D-BD6F-F9F46904D16D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6089A37E-EB8A-482D-BD6F-F9F46904D16D}\InProcServer32\,C:\Windows\system32\msaatext.dll
EE0006XXF,Classes\CLSID\{E5B2CB7A-FD35-4D4B-A147-176FEB42244B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E5B2CB7A-FD35-4D4B-A147-176FEB42244B}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
EE0006XXF,CurrentControlSet\Services\AxInstSV\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\AxInstSV\Parameters\ServiceDll,%SystemRoot%\System32\AxInstSV.dll
EE0006XXF,Classes\CLSID\{49c47ce5-9ba4-11d0-8212-00c04fc32c45}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{49c47ce5-9ba4-11d0-8212-00c04fc32c45}\InProcServer32\,C:\Windows\system32\amstream.dll
EE0006XXF,Classes\CLSID\{5DB2625A-54DF-11D0-B6C4-0800091AA605}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5DB2625A-54DF-11D0-B6C4-0800091AA605}\InProcServer32\,%SystemRoot%\System32\colorui.dll
EE0006XXF,Classes\CLSID\{437ff9c0-a07f-4fa0-af80-84b6c6440a16}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{437ff9c0-a07f-4fa0-af80-84b6c6440a16}\InProcServer32\,%SystemRoot%\system32\shell32.dll
EE0006XXF,Classes\CLSID\{C0DCC3A6-BE26-4bad-9833-61DFACE1A8DB}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C0DCC3A6-BE26-4bad-9833-61DFACE1A8DB}\InProcServer32\,%SystemRoot%\system32\netcenter.dll
EE0006XXF,Classes\CLSID\{68E3F2FD-31AE-4441-BB6A-FD7047525F90}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{68E3F2FD-31AE-4441-BB6A-FD7047525F90}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
EE0006XXF,Classes\CLSID\{d63c23c5-53e6-48d5-adda-a385b6bb9c7b}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{d63c23c5-53e6-48d5-adda-a385b6bb9c7b}\InProcServer32\,C:\Windows\System32\ieframe.dll
EE0006XXF,Microsoft\Windows NT\CurrentVersion\Drivers32\,REG_SZ,vidc.yvu9,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\vidc.yvu9,tsbyuv.dll
EE0006XXF,Classes\CLSID\{3692CA39-E082-4350-9E1F-3704CB083CD5}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3692CA39-E082-4350-9E1F-3704CB083CD5}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
EE0006XXF,Classes\CLSID\{9209B7D1-6DA5-43E4-BCD1-F2BE497635E7}\InProcServer32,REG_EXPAND_SZ,,NT SERVICE\TrustedInstaller,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9209B7D1-6DA5-43E4-BCD1-F2BE497635E7}\InProcServer32\,%SystemRoot%\system32\rdpendp.dll
EE0006XXF,Classes\CLSID\{89EA5B5A-D01C-4560-A874-9FC92AFB0EFA}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{89EA5B5A-D01C-4560-A874-9FC92AFB0EFA}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
EE0006XXF,Classes\CLSID\{E30629D1-27E5-11CE-875D-00608CB78066}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E30629D1-27E5-11CE-875D-00608CB78066}\InProcServer32\,C:\Windows\system32\quartz.dll
EE0006XXF,Classes\CLSID\{A0227FFC-3AA7-4dc3-9FD7-125745C9EAF6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A0227FFC-3AA7-4dc3-9FD7-125745C9EAF6}\InProcServer32\,C:\Windows\system32\vidcap.ax
EE0006XXF,Classes\CLSID\{F0285374-DFF1-11D3-B433-00C04F8ECD78}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F0285374-DFF1-11D3-B433-00C04F8ECD78}\InProcServer32\,%SystemRoot%\system32\mmcndmgr.dll
EE0006XXF,Classes\CLSID\{7170F2E0-9BE3-11D0-A009-00AA00B605A4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7170F2E0-9BE3-11D0-A009-00AA00B605A4}\InProcServer32\,C:\Windows\system32\termmgr.dll
EE0006XXF,Classes\CLSID\{90f8c90b-04e0-4e92-a186-e6e9c125d664}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{90f8c90b-04e0-4e92-a186-e6e9c125d664}\InProcServer32\,%SystemRoot%\System32\shdocvw.dll
EE0006XXF,Classes\CLSID\{90954C68-4D60-4023-A1F8-C6AF6F62E1C8}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{90954C68-4D60-4023-A1F8-C6AF6F62E1C8}\InProcServer32\,%SystemRoot%\System32\netcenter.dll
EE0006XXF,Wow6432Node\Classes\CLSID\{54B50739-686F-45EB-9DFF-D6A9A0FAA9AF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{54B50739-686F-45EB-9DFF-D6A9A0FAA9AF}\InProcServer32\,C:\Windows\SysWOW64\bitsprx2.dll
EE0006XXF,Classes\CLSID\{D8F0F5E7-11C5-4E95-BBFF-0F110C0221C4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D8F0F5E7-11C5-4E95-BBFF-0F110C0221C4}\InProcServer32\,%SystemRoot%\System32\DiagCpl.dll
EE0006XXF,Classes\CLSID\{1B57B2A1-E763-4676-9064-297F1B413632}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1B57B2A1-E763-4676-9064-297F1B413632}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
EE0006XXF,Classes\CLSID\{BD84B380-8CA2-1069-AB1D-08000948F534}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BD84B380-8CA2-1069-AB1D-08000948F534}\InProcServer32\,%SystemRoot%\system32\fontext.dll
EE0006XXF,Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32\,REG_SZ,vidc.yvu9,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32\vidc.yvu9,tsbyuv.dll
EE0006XXF,Classes\CLSID\{5BE4911E-3D99-4546-898D-7EE70201C519}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5BE4911E-3D99-4546-898D-7EE70201C519}\InProcServer32\,%SystemRoot%\system32\usercpl.dll
EE0006XXF,Wow6432Node\Classes\CLSID\{CA2AF3B4-C15E-412b-B453-557746675FB7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{CA2AF3B4-C15E-412b-B453-557746675FB7}\InProcServer32\,C:\Windows\SysWOW64\wbem\WmiPerfInst.dll
