hostname,fullpath,filepath,drive,filename,fileextension,username
NT0003VEO,c:\Windows\System32\AepRoam.dll,Windows\System32,c,AepRoam.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wsservice.dll,Windows\System32,c,wsservice.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\wups.dll,Windows\SysWOW64,c,wups.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\devicecenter.dll,Windows\System32,c,devicecenter.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\storagecontexthandler.dll,Windows\System32,c,storagecontexthandler.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\silprovider.dll,Windows\System32\wbem,c,silprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\inputmethod\CHT\chtphoneticds.dll,Windows\System32\inputmethod\CHT,c,chtphoneticds.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\NcdProp.dll,Windows\System32,c,NcdProp.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Users\$user\AppData\Local\microsoft\OneDrive\OneDrive.exe,Users\$user\AppData\Local\microsoft\OneDrive,c,OneDrive.exe,exe,$domain\$user
NT0003VEO,c:\Windows\System32\wbem\viewprov.dll,Windows\System32\wbem,c,viewprov.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\inputmethod\SHARED\chxuserdictds.dll,Windows\System32\inputmethod\SHARED,c,chxuserdictds.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\certcredprovider.dll,Windows\System32,c,certcredprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wshom.ocx,Windows\System32,c,wshom.ocx,ocx,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\windowscodecs.dll,Windows\System32,c,windowscodecs.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msieftp.dll,Windows\System32,c,msieftp.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mswb70011.dll,Windows\System32,c,mswb70011.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\ieapfltr.dll,Windows\SysWOW64,c,ieapfltr.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\wmipcima.dll,Windows\System32\wbem,c,wmipcima.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\eappcfg.dll,Windows\System32,c,eappcfg.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\sermouse.sys,Windows\System32\drivers,c,sermouse.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\presentationhostproxy.dll,Windows\SysWOW64,c,presentationhostproxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\ndiscapcfg.dll,Windows\System32,c,ndiscapcfg.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wincredprovider.dll,Windows\System32,c,wincredprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\dxtmsft.dll,Windows\SysWOW64,c,dxtmsft.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\xenvif.sys,Windows\System32\drivers,c,xenvif.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\setnetworklocation.dll,Windows\System32,c,setnetworklocation.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\invagent.dll,Windows\System32,c,invagent.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\snmptrap.exe,Windows\System32,c,snmptrap.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\Faultrep.dll,Windows\SysWOW64,c,Faultrep.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\itss.dll,Windows\System32,c,itss.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\srvnet.sys,Windows\System32\drivers,c,srvnet.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\lsi_sss.sys,Windows\System32\drivers,c,lsi_sss.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\pciide.sys,Windows\System32\drivers,c,pciide.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\bthmtpcontexthandler.dll,Windows\System32,c,bthmtpcontexthandler.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\inseng.dll,Windows\SysWOW64,c,inseng.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\scrobj.dll,Windows\SysWOW64,c,scrobj.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\IdCtrls.dll,Windows\System32,c,IdCtrls.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\usbmon.dll,Windows\System32,C,usbmon.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\WmiDcPrv.dll,Windows\System32\wbem,c,WmiDcPrv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\inputmethod\SHARED\chxproxyds.dll,Windows\System32\inputmethod\SHARED,c,chxproxyds.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\windows.globalization.dll,Windows\SysWOW64,c,windows.globalization.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\msg711.acm,Windows\SysWOW64,c,msg711.acm,acm,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\elxfcoe.sys,Windows\System32\drivers,c,elxfcoe.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\defaultprinterprovider.dll,Windows\SysWOW64,c,defaultprinterprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\scwfirewallext.dll,Windows\System32,c,scwfirewallext.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ipnat.sys,Windows\System32\drivers,c,ipnat.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\wmipdfs.dll,Windows\System32\wbem,c,wmipdfs.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\sppinst.dll,Windows\System32,c,sppinst.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\threadpoolwinrt.dll,Windows\SysWOW64,c,threadpoolwinrt.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\windows.devices.usb.dll,Windows\System32,c,windows.devices.usb.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\SeVA.dll,Windows\System32,c,SeVA.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\QAGENT.DLL,Windows\System32,c,QAGENT.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\mscms.dll,Windows\SysWOW64,c,mscms.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\firewallcontrolpanel.dll,Windows\System32,c,firewallcontrolpanel.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\IME\IMEJP\APPLETS\IMJPKDIC.DLL,Windows\System32\IME\IMEJP\APPLETS,c,IMJPKDIC.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\fdProxy.dll,Windows\System32,c,fdProxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\spaceport.sys,Windows\System32\drivers,c,spaceport.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\DfsShlEx.dll,Windows\SysWOW64,c,DfsShlEx.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\napdsnap.dll,Windows\System32,c,napdsnap.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\Kswdmcap.ax,Windows\SysWOW64,c,Kswdmcap.ax,ax,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\AGP440.sys,Windows\System32\drivers,c,AGP440.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\windows.devices.humaninterfacedevice.dll,Windows\System32,c,windows.devices.humaninterfacedevice.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\WLanHC.dll,Windows\System32,c,WLanHC.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rasdlg.dll,Windows\System32,c,rasdlg.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\igdDiag.dll,Windows\System32,c,igdDiag.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\ieetwcollector.exe,Windows\System32,c,ieetwcollector.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\msvbvm60.dll,Windows\SysWOW64,c,msvbvm60.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\tssdjet.dll,Windows\System32,c,tssdjet.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\imapi2.dll,Windows\System32,c,imapi2.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\gpedit.dll,Windows\SysWOW64,c,gpedit.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\signdrv.dll,Windows\System32,c,signdrv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\msvidc32.dll,Windows\SysWOW64,c,msvidc32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iscsiwmiv2.dll,Windows\System32,c,iscsiwmiv2.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\bxois.sys,Windows\System32\drivers,c,bxois.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\system32\rdpclip.EXE,Windows\system32,C,rdpclip.EXE,EXE,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wephostsvc.dll,Windows\System32,c,wephostsvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\webcheck.dll,Windows\SysWOW64,c,webcheck.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mprdim.dll,Windows\System32,c,mprdim.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dsccoreconfprov.dll,Windows\System32,c,dsccoreconfprov.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\sisraid4.sys,Windows\System32\drivers,c,sisraid4.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\deviceaccess.dll,Windows\SysWOW64,c,deviceaccess.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\program files (x86)\VMware\vmware player\vmdkshellext.dll,program files (x86)\VMware\vmware player,c,vmdkshellext.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\bitsprx6.dll,Windows\SysWOW64,c,bitsprx6.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\fsdepends.sys,Windows\System32\drivers,c,fsdepends.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\tsusbhub.sys,Windows\System32\drivers,c,tsusbhub.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\acpiex.sys,Windows\System32\drivers,c,acpiex.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\kbdhid.sys,Windows\System32\drivers,c,kbdhid.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dskquoui.dll,Windows\System32,c,dskquoui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\winrssrv.dll,Windows\System32,c,winrssrv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\cryptowinrt.dll,Windows\System32,c,cryptowinrt.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\vpnclientpsprovider.dll,Windows\System32\wbem,c,vpnclientpsprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\WsmAgent.dll,Windows\System32,c,WsmAgent.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\qmgrprxy.dll,Windows\System32,c,qmgrprxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\tspubwmi.dll,Windows\System32,c,tspubwmi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\fileappxstreamingdatasource.dll,Windows\System32,c,fileappxstreamingdatasource.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\appwiz.cpl,Windows\System32,c,appwiz.cpl,cpl,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iasnap.dll,Windows\System32,c,iasnap.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\windows.security.credentials.ui.userconsentverifier.dll,Windows\System32,c,windows.security.credentials.ui.userconsentverifier.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\propsys.dll,Windows\System32,c,propsys.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\certcli.dll,Windows\SysWOW64,c,certcli.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\IME\SHARED\imesearchdll.dll,Windows\SysWOW64\IME\SHARED,c,imesearchdll.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\xenfilt.sys,Windows\System32\drivers,c,xenfilt.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\cngprovider.dll,Windows\System32,c,cngprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ipfltdrv.sys,Windows\System32\drivers,c,ipfltdrv.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\setup\rasmigplugin.dll,Windows\SysWOW64\setup,c,rasmigplugin.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\korwbrkr.dll,Windows\System32,c,korwbrkr.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dhcpcore.dll,Windows\System32,c,dhcpcore.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\wbem\racwmiprov.dll,Windows\SysWOW64\wbem,c,racwmiprov.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mmcss.dll,Windows\System32,c,mmcss.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\filemgmt.dll,Windows\System32,c,filemgmt.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\kdnic.sys,Windows\System32\drivers,c,kdnic.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\hgcpl.dll,Windows\System32,c,hgcpl.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\NetTCPIP.dll,Windows\System32\wbem,c,NetTCPIP.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\vssapi.dll,Windows\System32,c,vssapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\eapahost.dll,Windows\SysWOW64,c,eapahost.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\itss.dll,Windows\SysWOW64,c,itss.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dtsh.dll,Windows\System32,c,dtsh.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\ntlanui2.dll,Windows\System32,c,ntlanui2.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\imapi.dll,Windows\System32,c,imapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ndisimplatform.sys,Windows\System32\drivers,c,ndisimplatform.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\callbuttons.proxystub.dll,Windows\SysWOW64,c,callbuttons.proxystub.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\scwauditext.dll,Windows\System32,c,scwauditext.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\clbcatq.dll,Windows\System32,c,clbcatq.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\GdiPlus.dll,Windows\System32,C,GdiPlus.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\delegatorprovider.dll,Windows\System32,c,delegatorprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\WMSPDMOD.DLL,Windows\System32,c,WMSPDMOD.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\scfilter.sys,Windows\System32\drivers,c,scfilter.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\SerCx2.sys,Windows\System32\drivers,c,SerCx2.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\WfHC.dll,Windows\System32,c,WfHC.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\iaStorAV.sys,Windows\System32\drivers,c,iaStorAV.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\dot3gpui.dll,Windows\SysWOW64,c,dot3gpui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\ddraw.dll,Windows\System32,c,ddraw.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\uiautomationcore.dll,Windows\SysWOW64,c,uiautomationcore.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\srpuxnativesnapin.dll,Windows\System32,c,srpuxnativesnapin.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\VAN.dll,Windows\System32,c,VAN.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\svchost.exe,Windows\System32,c,svchost.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\rasacd.sys,Windows\System32\drivers,c,rasacd.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\smbdirect.sys,Windows\System32\drivers,c,smbdirect.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\termsrv.dll,Windows\System32,c,termsrv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\wbemess.dll,Windows\System32\wbem,c,wbemess.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\easwrt.dll,Windows\System32,c,easwrt.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\fdProxy.dll,Windows\SysWOW64,c,fdProxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\printconfig.dll,Windows\SysWOW64,c,printconfig.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\twinapi.dll,Windows\SysWOW64,c,twinapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\windows.devices.enumeration.ps.dll,Windows\SysWOW64,c,windows.devices.enumeration.ps.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\auditpolicygpinterop.dll,Windows\System32,c,auditpolicygpinterop.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\colorui.dll,Windows\SysWOW64,c,colorui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\windows.networking.backgroundtransfer.dll,Windows\System32,c,windows.networking.backgroundtransfer.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\inputmethod\SHARED\chxadvancedds.dll,Windows\System32\inputmethod\SHARED,c,chxadvancedds.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\umb.dll,Windows\System32,c,umb.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\tapisnap.dll,Windows\System32,c,tapisnap.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\umpass.sys,Windows\System32\drivers,c,umpass.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\psapi.dll,Windows\System32,C,psapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\netshell.dll,Windows\System32,c,netshell.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\windows.media.devices.dll,Windows\SysWOW64,c,windows.media.devices.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iertutil.dll,Windows\System32,c,iertutil.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\QSVRMGMT.DLL,Windows\System32,c,QSVRMGMT.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\tdh.dll,Windows\System32,c,tdh.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\normaliz.dll,Windows\System32,C,normaliz.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\UIRibbon.dll,Windows\System32,c,UIRibbon.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\uicom.dll,Windows\System32,c,uicom.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\program files (x86)\panda security\panda devices agent\AgentSvc.exe,program files (x86)\panda security\panda devices agent,c,AgentSvc.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\pdc.sys,Windows\System32\drivers,c,pdc.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\structuredquery.dll,Windows\System32,c,structuredquery.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\complianceextensions.dll,Windows\System32,c,complianceextensions.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\cdrom.sys,Windows\System32\drivers,c,cdrom.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wavemsp.dll,Windows\System32,c,wavemsp.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\acpitime.sys,Windows\System32\drivers,c,acpitime.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\qdv.dll,Windows\SysWOW64,c,qdv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\cabview.dll,Windows\System32,c,cabview.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\mfc42u.dll,Windows\SysWOW64,c,mfc42u.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\cryptext.dll,Windows\System32,c,cryptext.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\VSTXRAID.SYS,Windows\System32\drivers,c,VSTXRAID.SYS,SYS,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\mouclass.sys,Windows\System32\drivers,c,mouclass.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\netcfgx.dll,Windows\SysWOW64,c,netcfgx.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\cmlua.dll,Windows\System32,c,cmlua.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\networkitemfactory.dll,Windows\System32,c,networkitemfactory.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msident.dll,Windows\System32,c,msident.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iesetup.dll,Windows\System32,c,iesetup.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\tsworkspace.dll,Windows\SysWOW64,c,tsworkspace.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\pci.sys,Windows\System32\drivers,c,pci.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\portabledevicesyncprovider.dll,Windows\System32,c,portabledevicesyncprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\netplwiz.dll,Windows\System32,c,netplwiz.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\avifil32.dll,Windows\SysWOW64,c,avifil32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\shell32.dll,Windows\System32,c,shell32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\bitsprx2.dll,Windows\SysWOW64,c,bitsprx2.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\xwreg.dll,Windows\System32,c,xwreg.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\vsswmi.dll,Windows\System32\wbem,c,vsswmi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\mrxsmb.sys,Windows\System32\drivers,c,mrxsmb.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mfc42u.dll,Windows\System32,c,mfc42u.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\wksprtPS.dll,Windows\SysWOW64,c,wksprtPS.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\maintenanceui.dll,Windows\System32,c,maintenanceui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\RdpSaPs.dll,Windows\System32,c,RdpSaPs.dll,dll,NT SERVICE\TrustedInstaller
NT0003VEO,c:\Windows\System32\hcproviders.dll,Windows\System32,c,hcproviders.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\scdeviceenum.dll,Windows\System32,c,scdeviceenum.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\wmipdskq.dll,Windows\System32\wbem,c,wmipdskq.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\IME\IMEJP\IMJPDAPI.DLL,Windows\System32\IME\IMEJP,c,IMJPDAPI.DLL,DLL,NT AUTHORITY\SYSTEM
